global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,final_distance,min_distance,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_guidance_action_l2,mean_guided_action_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
12288,3,train,,6,1,short_2.5D_no_current,0,,811.9603020194843,624,1,0,0,0,goal,44.39790226165722,1.2384788850809183,1.2384788850809183,43.159423376576285,43.16642334522424,0.972262677881146,0.9998378376500654,1.3835392097828274,1.5691152279221323,1.3835070301818642,0.004228998821646847,0.025369871905214225,0.01963444301209587,0.03617177383552583,0.01524844296087745,0.04679025896708833,0.06984256706897495,0.16994782477960826,0.9721066081827526,,,0,0.5806778570075926,0.5256910554968411,0.3730998325089996,0.563133796151632,24.51494213027127,24.51494213027127,0.9997887644127809,0.43589652453790945,0.0,0.0,811.9603020194843,0.28041490773477296,174.97890242649834,1.0,0.05533259407253372,34.527538701261044,1.0,0.007998310115302252,4.990945511948605,1.0,-0.0020000000000000013,-1.2480000000000009,1.0,-0.0011613557140151846,-0.7246859655454753,1.0,-0.0005256910554968413,-0.32803121863002893,1.0,-2.5373993000340055e-05,-0.015833371632212195,1.0,-0.00035341997502557465,-0.22053406441595858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,600.0,0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12288,3,train,,7,1,short_2.5D_no_current,0,,793.5798475855498,394,1,0,0,0,goal,26.674163644149797,1.2325241991136933,1.2325241991136933,25.441639445036106,25.44768633412029,0.9540200275295793,0.9997623796126377,1.291760727620323,1.56411383796503,1.291725365812791,0.005771733443629108,0.027049897542509527,0.020578165179433953,0.04285235757035499,0.016510781169488325,0.04559082328949948,0.05537046745646388,0.08112366210710809,0.9538456452046763,,,0,0.5738378066077904,0.5267002063928654,0.3422500553734714,0.52442082910217,23.098192819933644,23.098192819933644,0.9996906414543967,0.340031309828844,0.0,0.0,793.5798475855502,0.43574314701978606,171.6827999257957,1.0,0.05165815115743375,20.3533115560289,1.0,0.007997525131635175,3.1510249018642593,1.0,-0.0020000000000000013,-0.7880000000000006,1.0,-0.0011476756132155809,-0.45218419160693885,1.0,-0.0005267002063928655,-0.207519881318789,1.0,-3.463040057154956e-05,-0.013644377825190526,1.0,-0.000370406973065494,-0.14594034738780465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228426395939085,600.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,0,1,short_2.5D_no_current,0,,804.5732706622332,540,1,0,0,0,goal,37.67627957174591,1.245282371891091,1.245282371891091,36.430997199854815,36.464766386745126,0.9678441396344952,0.9990739228511119,1.3505469032127835,1.5542320172312007,1.3504608277223524,0.0039038482403573,0.021235148512438684,0.09270701537974649,0.13603593887246923,0.011405081803491502,0.038123367484835136,0.26410729538863653,0.3975650247621636,0.9675978078639286,,,0,0.5866343836679503,0.575373347771906,0.3685307004385524,0.5554740391947605,24.003100540745923,24.003100540745923,0.9990483497637119,1.9816147819279506,0.0,0.0,804.573270662233,0.32231594709769823,174.05061143275705,1.0,0.05397184770348863,29.14479775988386,1.0,0.007992386798109676,4.315888870979225,1.0,-0.0020000000000000013,-1.0800000000000007,1.0,-0.001173268767335901,-0.6335651343613866,1.0,-0.0005753733477719057,-0.3107016077968291,1.0,-2.34230894799516e-05,-0.012648468319173866,1.0,-0.0016687262794623772,-0.9011121909096836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,600.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,1,1,short_2.5D_no_current,0,,797.6208352750836,442,1,0,0,0,goal,30.276918673932446,1.2448703765306215,1.2448703765306215,29.03204829740184,29.037783630582854,0.9590732776774787,0.9998024872265048,1.3139268611123454,1.554951920982393,1.3138942663770798,0.004828913658849811,0.024080255206896606,0.0116527118062129,0.046835538841442315,0.01610450045256443,0.04282693180268726,0.05773262969672738,0.13721309066885776,0.9589069878843521,,,0,0.5731612209323372,0.5492125710649458,0.351770367085664,0.5330786311585979,23.456337901817555,23.456337901817555,0.9997301032686194,0.09512992683898248,0.0,0.0,797.6208352750837,0.39049568489094005,172.5990927217955,1.0,0.0525466937509535,23.225638637921445,1.0,0.007997840826148938,3.535045645157831,1.0,-0.0020000000000000013,-0.8840000000000007,1.0,-0.0011463224418646748,-0.5066745193041863,1.0,-0.0005492125710649459,-0.24275195641070607,1.0,-2.8973481964805192e-05,-0.012806279028443895,1.0,-0.0002097488123253535,-0.09270897504780624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3574660633484164,600.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,2,1,short_2.5D_no_current,0,,794.9380986459322,411,1,0,0,0,goal,27.93111737979551,1.2340793560989147,1.2340793560989147,26.69703802369658,26.70520886616977,0.9561095785407954,0.9996940356275017,1.299523545799017,1.5726030129146948,1.2994665505664351,0.0035284126236000274,0.014685529926730112,0.030655631924343955,0.052650764328768584,0.024558548389864498,0.06758759190779795,0.05519815157347037,0.10431350005295083,0.9558860053498659,,,0,0.578196217931372,0.5354051202226321,0.3471480543813566,0.5316298023011272,23.235248907149614,23.235248907149614,0.9994588504014036,0.46620732793160813,0.0,0.0,794.9380986459324,0.41860600426579175,172.0470677532404,1.0,0.05196503751571115,21.357630418957285,1.0,0.007995670803211223,3.286220700119813,1.0,-0.0020000000000000013,-0.8220000000000006,1.0,-0.0011563924358627437,-0.47527729113958767,1.0,-0.0005354051202226322,-0.2200515044115018,1.0,-2.1170475758263744e-05,-0.008701065536646398,1.0,-0.0005518013754193366,-0.22679036529734733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4598540145985401,600.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,3,1,short_2.5D_no_current,0,,803.9054520144737,531,1,0,0,0,goal,36.91655949297925,1.2418805263556663,1.2418805263556663,35.67467896662355,35.69912994036354,0.9670221285695044,0.9993150820823701,1.3445999977538081,1.5584284390000154,1.3445130730783414,0.004306389756308202,0.02319741752552895,0.08609008966427348,0.1215011621180877,0.02075413148254597,0.05991473403485381,0.20549626486487124,0.32540768460284253,0.9666778454917204,,,0,0.579086483173816,0.5839932340227082,0.3672983456550345,0.5528838413920106,23.914162223546647,23.914162223546647,0.9992007359927791,1.7554622576524332,0.0,0.0,803.9054520144736,0.3275795924701367,173.9447636016426,1.0,0.05374716228493197,28.539743173298874,1.0,0.007993605887942228,4.244604726497323,1.0,-0.0020000000000000013,-1.0620000000000007,1.0,-0.001158172966347632,-0.6149898451305926,1.0,-0.0005839932340227075,-0.31010040726605764,1.0,-2.5838338599747797e-05,-0.01372015779646608,1.0,-0.0015496216135067952,-0.8228490767721083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299435028248588,600.0,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,4,1,short_2.5D_no_current,0,,803.9490679877161,519,1,0,0,0,goal,36.30235472766417,1.2451297760166105,1.2451297760166105,35.057224951647584,35.06535481691767,0.9659250778626808,0.9997681510621363,1.3512660815767903,1.5626524986031058,1.3512280094351827,0.0026428466855222227,0.00819502458978949,0.01879401311914256,0.049572791913533365,0.009133892258911614,0.029794598228781055,0.12952931626955158,0.2222457423613641,0.9658032653923685,,,0,0.5738405920322877,0.4941162554213422,0.362332395678081,0.5492615457014082,24.010272634331127,24.010272634331127,0.999754610791236,0.4411121731425663,0.0,0.0,803.9490679877164,0.3349252471072798,173.8262032486782,1.0,0.05403811167884022,28.045779961318075,1.0,0.007998036886329885,4.15098114400521,1.0,-0.0020000000000000013,-1.0380000000000007,1.0,-0.0011476811840645752,-0.5956465345295145,1.0,-0.0004941162554213426,-0.25644633656367677,1.0,-1.585708011365348e-05,-0.008229824578986156,1.0,-0.00033829223624845864,-0.17557367061295004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560693641618498,600.0,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,5,1,short_2.5D_no_current,0,,805.4602582891318,545,1,0,0,0,goal,37.920150707530894,1.2226451025645988,1.2226451025645988,36.697505604966295,36.706169138826354,0.9679858453604868,0.99976397608186,1.3470153812413346,1.567648852471722,1.346976080070816,0.0024941352882447876,0.004133257619957309,0.044773724268235705,0.0628842087249879,0.01429683340755066,0.036311489823392495,0.06812153976472828,0.10174815060684327,0.967869219947603,,,0,0.5733184330763483,0.5331106751516393,0.36352203873866196,0.5483214557170868,23.941044892568915,23.941044892568915,0.9997188792097749,0.8890037804307429,0.0,0.0,805.4602582891317,0.319626289832552,174.19632795874082,1.0,0.05386789813573036,29.358004483973048,1.0,0.007997751033678193,4.3587743133546155,1.0,-0.0020000000000000013,-1.0900000000000007,1.0,-0.0011466368661526977,-0.6249170920532202,1.0,-0.0005331106751516399,-0.29054531795764377,1.0,-1.4964811722299424e-05,-0.008155822388653186,1.0,-0.0008059270358482082,-0.43923023453727345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1009174311926606,600.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,6,1,short_2.5D_no_current,0,,802.4323392938068,512,1,0,0,0,goal,35.39249185825872,1.2355453720297709,1.2355453720297709,34.15694648622891,34.19826900757704,0.966257734678181,0.9987916779840836,1.3358698831084819,1.5556053904508167,1.3357282373649295,0.004098495093733816,0.02173094581207735,0.08440871556844207,0.14555780576791122,0.016522644061357464,0.08668403625990617,0.18395478641557186,0.28077022805369606,0.9660034996147782,,,0,0.5817550472766015,0.5654131343417248,0.36678967626357917,0.5521541797061218,23.766584384029482,23.766584384029482,0.9985983751813897,1.6586057536024734,0.0,0.0,802.4323392938066,0.33928951787730005,173.71623315317763,1.0,0.0533702288847328,27.325557188983193,1.0,0.007988787001451116,4.090258944742971,1.0,-0.0020000000000000013,-1.0240000000000007,1.0,-0.001163510094553204,-0.5957171684112404,1.0,-0.0005654131343417244,-0.2894915247829629,1.0,-2.459097058353609e-05,-0.012590576938770479,1.0,-0.0015193568807893591,-0.7779107229641519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171875,600.0,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,4,train,,7,1,short_2.5D_no_current,0,,799.8466601338987,470,1,0,0,0,goal,32.438753038968834,1.2315933120573765,1.2315933120573765,31.207159726911446,31.21651167283615,0.9623215675194295,0.999700416689004,1.328362198844091,1.565805680714727,1.3283165314834924,0.0052310991626824494,0.027319621806766392,0.03440966418830586,0.06279021670268259,0.0196374209749096,0.04024510918443136,0.10094775573654789,0.15301946110070608,0.9621172810454537,,,0,0.583665537651866,0.530225083128886,0.35588994893304843,0.54198899565542,23.671482547989815,23.671482547989815,0.9996415528987788,0.5184691101461902,0.0,0.0,799.8466601338985,0.36843827439752747,173.16598896683792,1.0,0.0531185697479344,24.965727781529168,1.0,0.007997132423190239,3.758652238899412,1.0,-0.0020000000000000013,-0.9400000000000007,1.0,-0.0011673310753037322,-0.5486456053927541,1.0,-0.0005302250831288861,-0.24920578907057644,1.0,-3.1386595062700694e-05,-0.014751699679469325,1.0,-0.0006193739557983051,-0.2911057592252034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2765957446808511,600.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,0,1,short_2.5D_no_current,0,,803.2261789048048,526,1,0,0,0,goal,36.560040739824004,1.2433052850308335,1.2433052850308335,35.3167354547932,35.35741724204477,0.9671055208516427,0.9988494129259186,1.3443884882906783,1.5637616443974778,1.344259997298305,0.0032230678900495614,0.011202364205732174,0.12319990118471405,0.16361742043232663,0.011073735987402501,0.033581519694463324,0.28335849550965725,0.3875647738129076,0.966825061788292,,,0,0.5693701466885414,0.5354176860748872,0.36794062727927707,0.5529345616471631,23.911932714925147,23.911932714925147,0.9988891612512184,2.496501713695133,0.0,0.0,803.2261789048046,0.33056787207835353,173.87870071321396,1.0,0.05371366609094016,28.253388363834524,1.0,0.007991113290009743,4.203325590545125,1.0,-0.0020000000000000013,-1.0520000000000007,1.0,-0.0011387402933770825,-0.5989773943163453,1.0,-0.0005354176860748868,-0.28162970287539046,1.0,-1.9338407304402032e-05,-0.01017200224211547,1.0,-0.0022175982193065225,-1.166456663355231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1406844106463878,600.0,0.0019011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,1,1,short_2.5D_no_current,0,,803.4354837346751,517,1,0,0,0,goal,35.853195852323736,1.2308846753719827,1.2308846753719827,34.62231117695174,34.63843429495316,0.9661184581041512,0.9995345309818535,1.3399781158589221,1.5553091378547457,1.3399318689994657,0.004261601657501142,0.021877692385237957,0.029732551331142693,0.05096608396397384,0.01576865852334563,0.05242465035583832,0.1638705179873156,0.29441719798704863,0.9658887519247832,,,0,0.5879679692321866,0.5509719380134324,0.3615553103949392,0.5483811974410162,23.825658329126266,23.825658329126266,0.9995116042598114,0.6521984612055105,0.0,0.0,803.4354837346748,0.336209626268719,173.82037678092772,1.0,0.053574175902439854,27.697848941561404,1.0,0.007996092834078485,4.133979995218577,1.0,-0.0020000000000000013,-1.0340000000000007,1.0,-0.0011759359384643723,-0.6079588801860805,1.0,-0.0005509719380134328,-0.28485249195294476,1.0,-2.556960999170971e-05,-0.01321948836571392,1.0,-0.0005351859236521578,-0.2766911225281656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1605415860735009,600.0,0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,2,1,short_2.5D_no_current,0,,803.1106717787136,521,1,0,0,0,goal,35.96507867242337,1.2409523013274917,1.2409523013274917,34.72412637109588,34.747987580905004,0.9661590871911097,0.9993133067129839,1.3338958764262998,1.5485237681602753,1.3338314782862544,0.003141175915070926,0.013556546831967609,0.07081217741563814,0.10060375514055098,0.013547387186566302,0.04204410483237808,0.22457229131530915,0.3481742669925573,0.9659372400401013,,,0,0.5741677820904184,0.5926766143731894,0.3626177323957094,0.5461303900190827,23.736921442166505,23.736921442166505,0.9993090549667649,1.438763135867619,0.0,0.0,803.1106717787136,0.33356854856375096,173.78921380171425,1.0,0.05331919596329499,27.77930109687669,1.0,0.007994472439734118,4.165120141101475,1.0,-0.0020000000000000013,-1.0420000000000007,1.0,-0.0011483355641808367,-0.5982828289382159,1.0,-0.0005926766143731899,-0.30878451608843194,1.0,-1.884705553428772e-05,-0.009819315933363902,1.0,-0.0012746191938942193,-0.6640766000188882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1516314779270633,600.0,0.0019193857965451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,3,1,short_2.5D_no_current,0,,810.3834859553381,621,1,0,0,0,goal,43.58679673690228,1.232669893556383,1.232669893556383,42.35412684334588,42.400795381189376,0.9727898940848574,0.9988993475847817,1.3655650686373386,1.5450594651227247,1.365453264030146,0.004470539240542475,0.028609307848425747,0.09659499133012336,0.14899242152107783,0.016588241751545343,0.0431137743870047,0.29683215174399463,0.39400176969152273,0.9724900500083761,,,0,0.552124035048288,0.5592499712869021,0.3772973714339368,0.5583951400829879,24.228035198968875,24.228035198968875,0.9988241766797333,2.337249839305152,0.0,0.0,810.3834859553376,0.28165773638795116,174.9094542969177,1.0,0.054562482245856164,33.88330147467668,1.0,0.007990593413437863,4.962158509744913,1.0,-0.0020000000000000013,-1.2420000000000009,1.0,-0.0011042480700965763,-0.6857380515299738,1.0,-0.0005592499712869014,-0.3472942321691658,1.0,-2.6823235418213248e-05,-0.016657229194710427,1.0,-0.001738709843973967,-1.0797388131078336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966183574879227,600.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,4,1,short_2.5D_no_current,0,,807.6598240995469,572,1,0,0,0,goal,39.96238555839919,1.2251762905961732,1.2251762905961732,38.737209267803024,38.75071756327162,0.9696797881758862,0.9996514052818106,1.354920194519989,1.5664271887159873,1.3548708208860685,0.0033727673982559226,0.016547292240374212,0.025436450274912176,0.05587784360648351,0.017476292092047575,0.0762166773159274,0.0876697818630365,0.17693313818254405,0.9693701438701583,,,0,0.5692976323392737,0.5539205529974526,0.3672657443692426,0.5515184867736342,24.055782313655072,24.055782313655072,0.9995907859727907,0.5249994626059354,0.0,0.0,807.659824099547,0.30503761770316556,174.4815173262107,1.0,0.054177915059864405,30.98976741424244,1.0,0.007996726287782321,4.574127436611488,1.0,-0.0020000000000000013,-1.1440000000000008,1.0,-0.0011385952646785476,-0.6512764913961292,1.0,-0.0005539205529974528,-0.316842556314543,1.0,-2.0236604376018925e-05,-0.011575337703082824,1.0,-0.0004578561050766379,-0.2618936921038369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048951048951049,600.0,0.0017482517482517483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,5,1,short_2.5D_no_current,0,,798.4852915476635,456,1,0,0,0,goal,31.116102837415816,1.240713979001829,1.240713979001829,29.87538885841396,29.882976407457598,0.9603701518663373,0.9997460912547614,1.3106568599762112,1.561538461439812,1.3106268136811312,0.004307982069869417,0.021319185600526147,0.024355047760351977,0.04021913620177475,0.01692459669168877,0.043862249246262586,0.06481278794918505,0.12846961343674737,0.960249332543451,,,0,0.5620828556231827,0.5447597749237167,0.35089954678296,0.5304369097085375,23.382611423312877,23.382611423312877,0.9997172056235256,0.4033005226625203,0.0,0.0,798.4852915476636,0.37899722584978124,172.82273498750024,1.0,0.052412962909498255,23.900311086731204,1.0,0.007997737644988205,3.646968366114621,1.0,-0.0020000000000000013,-0.9120000000000007,1.0,-0.0011241657112463662,-0.512619564328343,1.0,-0.0005447597749237171,-0.248410457365215,1.0,-2.584789241069529e-05,-0.011786638939277052,1.0,-0.00043839085975808914,-0.19990623204968866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842106,600.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,5,train,,6,1,short_2.5D_no_current,0,,796.7061590277158,437,1,0,0,0,goal,29.755522056533817,1.246839599846287,1.246839599846287,28.50868245668755,28.525480704970526,0.9586617452308086,0.9994111142786082,1.3055139910741638,1.55705224413186,1.305424687471445,0.002881025951743632,0.00999375513630918,0.055127450687101155,0.09786692508957806,0.01974099496283566,0.04923656764370232,0.14387559772464587,0.23378620057014868,0.9584038847002092,,,0,0.5653439972430331,0.5551712373207649,0.3535688129899431,0.5317375558882406,23.31062119599662,23.31062119599662,0.9993202459027664,0.93850570144676,0.0,0.0,796.7061590277159,0.39463958019023204,172.4574965431314,1.0,0.05218980770102978,22.806945965350014,1.0,0.007994561967222128,3.49362357967607,1.0,-0.0020000000000000013,-0.8740000000000007,1.0,-0.0011306879944860658,-0.49411065359041073,1.0,-0.000555171237320765,-0.2426098307091743,1.0,-1.7286155630902717e-05,-0.007554050010704487,1.0,-0.0009922941101403817,-0.43363252613134684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729977116704806,600.0,0.002288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24576,6,train,,0,1,short_2.5D_no_current,0,,810.2457159468113,612,1,0,0,0,goal,43.12039751766076,1.2466848166771032,1.2466848166771032,41.87371270098366,41.914933694418764,0.9720442321351913,0.9990165559192906,1.3697690749810032,1.5683192198115996,1.3696926826734925,0.004267619038670239,0.025792658814367098,0.05745267461099529,0.09928266280264442,0.022690146305032917,0.04648809751936378,0.33185345630272883,0.45806263680129067,0.9717056916283471,,,0,0.5931076042481935,0.5579498121598614,0.375729787851276,0.562683676667755,24.287139793792342,24.287139793792342,0.9989488482968079,1.4491187693914167,0.0,0.0,810.2457159468112,0.2856142002908559,174.7958905780038,1.0,0.054736879347691114,33.49897016078696,1.0,0.007991590786374462,4.890853561261171,1.0,-0.0020000000000000013,-1.2240000000000009,1.0,-0.0011862152084963868,-0.7259637075997887,1.0,-0.0005579498121598618,-0.34146528504183543,1.0,-2.5605714227429992e-05,-0.015670697107187156,1.0,-0.0010341481429606892,-0.6328986634919418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,600.0,0.0016339869281045752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24576,6,train,,1,1,short_2.5D_no_current,0,,800.778715692084,482,1,0,0,0,goal,33.315256447389096,1.2260940524508956,1.2260940524508956,32.08916239493821,32.118802916044984,0.9640869181591464,0.9990771598435888,1.3327304114541472,1.5661150895369833,1.3326620473627393,0.002544763689124876,0.006345818946755788,0.03714613807298798,0.08838331452298931,0.023212341171858455,0.06328108794658327,0.27705585375047553,0.40493937934867275,0.96360946358214,,,0,0.5877173623742528,0.5408871274227006,0.3598831621968647,0.5455068490039017,23.729538829434233,23.729538829434233,0.9991682192230954,0.7965319437264413,0.0,0.0,800.7787156920841,0.35970020665274605,173.3754996066236,1.0,0.053260020572511495,25.67132991595054,1.0,0.00799334575378474,3.8527926533242445,1.0,-0.0020000000000000013,-0.9640000000000007,1.0,-0.001175434724748505,-0.5665595373287794,1.0,-0.0005408871274227007,-0.26070759541774174,1.0,-1.5268582149761055e-05,-0.007359456596184828,1.0,-0.0006686304864555522,-0.3222798944715762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2448132780082988,600.0,0.002074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
